,area_metro_quadrado_int,quartos_int,banheiros_int,vagas_int,preco_anuncio_float
6293,167,2,2,1,780000.0
6294,270,4,6,5,1950000.0
6295,312,3,2,2,760000.0
6297,285,4,5,6,1450000.0
6298,175,3,4,2,1200000.0
6299,140,3,3,2,1090000.0
6300,460,3,4,2,772000.0
6301,120,2,1,2,350000.0
6302,350,3,4,2,1800000.0
6303,320,3,5,3,2200000.0
6304,320,4,7,3,3200000.0
6306,520,3,2,2,450000.0
6307,90,2,1,6,500000.0
6308,500,4,5,5,3700000.0
6309,300,4,4,3,1700000.0
6310,450,3,5,6,2440000.0
6311,420,4,6,8,3500000.0
6312,46,1,2,2,945000.0
6313,340,3,4,4,2300000.0
6314,130,3,2,2,636000.0
6315,121,2,2,2,750000.0
6316,202,3,2,2,799000.0
6317,123,3,3,3,580000.0
6318,250,4,5,3,2022000.0
6319,600,4,6,5,3980000.0
6320,200,3,4,3,1900000.0
6321,215,3,2,1,2200000.0
6323,280,5,2,1,2490000.0
6324,132,3,4,3,800000.0
6325,600,4,6,3,16500000.0
6326,150,3,1,2,350000.0
6327,240,3,4,6,795000.0
6328,127,3,3,3,650000.0
6330,644,4,6,6,4800000.0
6331,406,4,4,6,2800000.0
6332,594,5,6,6,2550000.0
6333,450,4,6,8,3750000.0
6334,183,3,3,2,635000.0
6335,1000,5,7,14,6000000.0
6336,368,3,4,6,4500000.0
6337,125,3,2,1,2500000.0
6338,286,4,5,4,1700000.0
6339,140,3,3,2,1250000.0
6340,170,3,3,4,780000.0
6341,195,2,2,3,600000.0
6342,310,3,5,2,3064000.0
6343,180,3,4,1,1700000.0
6344,226,3,1,1,800000.0
6346,104,3,2,2,850000.0
6347,468,6,5,6,10000000.0
6348,941,4,7,14,7900000.0
6349,160,3,3,4,1100000.0
6350,329,4,4,3,1490000.0
6351,100,2,2,3,650000.0
6352,100,2,2,1,445000.0
6353,250,4,4,10,900000.0
6354,60,1,1,3,300000.0
6355,190,3,4,2,2000000.0
6356,72,3,2,2,640000.0
6357,240,3,4,2,630000.0
6358,150,3,3,2,650000.0
6359,850,5,8,6,9000000.0
6360,115,3,3,2,1400000.0
6361,274,4,3,2,420000.0
6362,203,3,4,2,1580000.0
6364,103,3,2,2,450000.0
6365,244,4,4,3,1800000.0
6366,1296,5,12,8,5700000.0
6367,440,4,4,3,7000000.0
6368,150,4,3,1,350000.0
6369,85,2,2,2,380000.0
6370,300,4,4,3,1550000.0
6371,250,3,2,2,3650000.0
6372,427,4,4,8,3400000.0
6373,210,2,4,2,1200000.0
6374,375,3,4,3,2190000.0
6375,777,4,6,4,8500000.0
6376,80,1,1,2,450000.0
6377,411,4,6,6,2500000.0
6378,533,4,3,4,5500000.0
6379,800,4,6,4,3900000.0
6380,180,4,2,2,750000.0
6381,533,4,5,6,2200000.0
6382,120,4,3,4,2600000.0
6384,480,3,3,4,3800000.0
6385,66,3,2,2,450000.0
6386,153,4,3,4,2100000.0
6388,320,4,6,10,2200000.0
6389,150,3,4,3,700000.0
6390,152,5,5,4,839000.0
6391,520,4,3,8,1700000.0
6392,484,5,6,6,6700000.0
6393,250,5,4,2,559000.0
6394,100,2,1,2,600000.0
6395,294,5,2,5,2200000.0
6396,370,4,4,4,1800000.0
6397,540,3,5,3,7699000.0
6398,545,4,6,4,8500000.0
6399,300,3,4,4,958000.0
6400,160,3,4,4,1500000.0
6401,167,2,3,1,693000.0
6402,200,3,5,4,1250000.0
6403,290,3,4,2,640000.0
6404,300,4,5,4,3300000.0
6405,380,3,6,4,1690000.0
6406,110,2,1,1,380000.0
6407,150,4,3,4,1600000.0
6408,321,4,2,3,980000.0
6409,140,3,3,2,1100000.0
6410,165,3,4,1,790000.0
6411,640,3,2,5,350000.0
6412,270,4,6,4,2120000.0
6413,150,2,4,2,950000.0
6414,170,3,3,2,947000.0
6415,179,3,4,4,630000.0
6416,200,2,2,2,980000.0
6417,1200,3,10,14,16000000.0
6418,132,3,3,4,830000.0
6419,129,3,2,5,850000.0
6420,358,3,5,5,2500000.0
6421,300,3,2,4,2900000.0
6422,150,2,4,2,820000.0
6423,751,5,4,6,4000000.0
6424,176,3,3,4,745000.0
6425,100,2,3,2,678000.0
6426,272,3,5,3,2200000.0
6427,123,3,1,2,820000.0
6429,140,3,4,2,790000.0
6430,363,4,6,3,1700000.0
6432,300,2,3,5,2300000.0
6433,120,2,2,1,670000.0
6434,121,2,3,2,750000.0
6435,157,2,2,1,1250000.0
6436,244,3,3,3,1600000.0
6437,420,3,6,8,6500000.0
6438,857,4,4,5,8900000.0
6439,261,3,4,2,850000.0
6440,180,2,2,1,750000.0
6441,150,3,3,2,1650000.0
6442,340,7,6,4,1596000.0
6444,156,4,3,2,2340000.0
6445,500,3,6,4,3200000.0
6446,138,4,5,2,1500000.0
6447,350,5,4,4,2800000.0
6448,535,3,4,4,2980000.0
6449,153,3,5,2,2200000.0
6450,180,3,1,3,3000000.0
6451,232,3,3,4,890000.0
6452,380,5,8,6,2870000.0
6454,545,4,1,10,8500000.0
6455,680,6,6,4,2700000.0
6456,195,3,4,2,1750000.0
6457,180,3,4,6,897000.0
6458,830,5,7,5,2900000.0
6459,435,4,1,6,4500000.0
6460,450,4,7,6,2350000.0
6461,650,5,5,8,17500000.0
6462,330,4,5,2,2900000.0
6463,872,4,5,7,18000000.0
6464,115,2,3,2,405000.0
6465,344,4,4,3,6400000.0
6466,124,3,1,2,650000.0
6467,160,1,1,2,500000.0
6468,495,4,2,4,2500000.0
6469,653,4,5,4,1636700.0
6470,455,4,4,3,3620000.0
6471,137,2,2,2,565000.0
6472,490,5,5,6,2400000.0
6473,150,3,2,2,699000.0
6474,503,4,3,4,4350000.0
6475,112,2,1,6,500000.0
6476,220,3,4,2,1910000.0
6477,356,4,5,4,1600000.0
6478,270,3,5,2,1500000.0
6479,480,4,6,4,1500000.0
6480,296,5,5,3,999900.0
6482,310,5,1,5,2800000.0
6483,480,3,4,4,2000000.0
6484,240,3,5,2,2700000.0
6486,180,3,1,2,900000.0
6487,180,3,3,3,470000.0
6488,138,3,3,1,950000.0
6489,160,4,4,2,1150000.0
6490,615,4,5,6,3700000.0
6491,563,4,2,4,2000000.0
6492,130,3,2,2,480000.0
6493,380,3,3,4,1690000.0
6494,520,4,6,8,4350000.0
6495,312,3,4,6,1400000.0
6496,420,4,6,4,1990000.0
6497,218,3,6,2,980000.0
6498,450,4,5,3,3000000.0
6499,140,3,3,2,1250000.0
6500,500,5,5,3,3200000.0
6501,286,4,5,7,2999800.0
6502,390,4,3,6,5500000.0
6503,140,3,2,2,660000.0
6504,330,4,4,3,2490000.0
6505,1300,5,7,6,4200000.0
6506,180,2,3,4,500000.0
6507,120,3,2,3,700000.0
6508,420,4,5,5,2400000.0
6509,270,3,3,4,960000.0
6511,537,5,11,6,5000000.0
6512,230,4,4,2,980000.0
6513,230,3,3,2,689000.0
6514,300,6,4,2,1600000.0
6517,450,7,8,6,2199997.0
6518,372,5,3,10,10000000.0
6519,139,3,4,2,1440000.0
6520,130,2,3,2,360000.0
6521,330,4,4,4,1400000.0
6522,220,3,5,4,1272000.0
6523,283,4,5,4,1799010.0
6524,191,4,4,5,1350000.0
6526,200,7,5,1,1200000.0
6527,1500,5,8,4,25000000.0
6529,200,3,2,4,1790000.0
6530,400,4,2,4,2400000.0
6532,140,2,1,1,1900000.0
6533,288,4,6,2,2190000.0
6534,90,2,1,1,880000.0
6535,615,4,8,8,5000000.0
6536,94,2,1,1,445000.0
6537,90,3,2,2,550000.0
6538,451,4,4,3,4000000.0
6539,313,6,4,5,650000.0
6540,180,2,1,1,650000.0
6542,600,3,3,10,10500000.0
6543,145,3,1,2,1200000.0
6544,420,4,4,2,3800000.0
6545,546,4,7,5,3500000.0
6546,350,4,6,4,2700000.0
6547,120,2,2,4,800000.0
6548,538,4,2,4,1600000.0
6549,210,3,5,4,2000000.0
6550,260,3,5,4,2700000.0
6551,130,2,3,2,600000.0
6552,750,4,4,4,18000000.0
6553,216,1,1,3,380000.0
6554,220,3,3,4,1400000.0
6555,140,2,3,2,2350000.0
6556,104,3,2,2,460000.0
6557,170,3,4,4,1300000.0
6558,200,3,2,1,250000.0
6559,380,3,4,5,2819000.0
6560,120,2,3,3,600000.0
6561,200,3,4,2,1100000.0
6562,322,4,5,4,1950000.0
6564,170,3,2,2,940000.0
6565,102,2,1,1,470000.0
6566,490,4,4,4,5000000.0
6567,160,3,4,3,1020000.0
6568,945,4,7,5,2680000.0
6569,400,4,6,3,2800000.0
6570,284,4,8,4,2009000.0
6571,526,4,4,3,11000000.0
6572,166,2,3,2,430000.0
6573,367,4,6,5,3100000.0
6574,160,3,3,4,1700000.0
6575,282,4,3,2,950000.0
6576,150,3,4,2,1170000.0
6578,254,3,3,4,721000.0
6581,642,4,5,6,5200000.0
6583,150,4,2,1,420000.0
6584,170,3,4,4,1050000.0
6585,137,3,5,2,1000000.0
6586,360,4,3,4,790000.0
6587,400,4,3,4,1600000.0
6588,363,3,5,4,1600000.0
6589,110,3,4,1,1011000.0
6590,600,6,6,8,5500000.0
6591,351,4,3,4,2200000.0
6592,362,4,6,5,4500000.0
6593,64,2,1,1,280000.0
6594,190,3,4,2,649900.0
6596,120,3,1,1,550000.0
6597,343,4,7,4,8634300.0
6598,150,3,3,3,800000.0
6600,350,3,4,5,1500000.0
6601,500,4,7,4,5400000.0
6602,250,1,1,4,450000.0
6603,210,3,2,2,387000.0
6604,300,3,4,2,1700000.0
6605,515,5,6,5,13500000.0
6606,80,2,3,2,490000.0
6607,270,4,3,3,1200000.0
6608,375,4,4,3,2400000.0
6609,300,3,3,8,599000.0
6610,250,3,5,4,850000.0
6611,265,4,5,5,2900000.0
6612,467,3,6,3,6000000.0
6613,140,1,1,2,260000.0
6614,80,2,1,2,375000.0
6615,420,3,5,3,1980000.0
6616,37000,4,2,4,2900000.0
6617,456,4,5,3,2350000.0
6618,180,3,3,3,870000.0
6619,138,2,2,2,850000.0
6620,353,3,4,6,2100000.0
6621,190,3,2,3,957010.0
6622,130,2,1,2,1200000.0
6623,280,4,4,4,600000.0
6624,500,4,5,3,9000000.0
6625,170,3,5,2,600000.0
6626,352,4,4,3,6340000.0
6628,300,3,2,6,2500000.0
6629,250,3,4,4,1300000.0
6630,340,3,1,5,1810000.0
6631,170,3,3,2,930000.0
6632,150,3,4,3,1220000.0
6633,250,4,5,4,2200000.0
6634,171,3,5,5,1350000.0
6635,172,2,3,2,4400000.0
6636,453,3,1,5,780000.0
6638,85,2,2,2,370000.0
6640,125,3,4,2,600000.0
6641,384,4,3,5,2014000.0
6642,429,4,5,4,1000000.0
6643,200,4,6,6,2900000.0
6644,400,11,5,3,2800000.0
6645,111,3,2,2,1600000.0
6646,893,7,9,4,3920000.0
6647,90,3,3,2,900000.0
6648,270,3,3,3,1650000.0
6649,250,2,2,3,1800000.0
6650,135,3,3,2,670000.0
6651,90,2,2,1,710000.0
6652,420,4,7,4,2500000.0
6653,190,3,3,2,1300000.0
6654,120,2,4,2,670000.0
6656,280,4,5,3,2500000.0
6657,200,3,2,2,2200000.0
6658,190,11,8,2,2500000.0
6659,95,2,2,2,750000.0
6660,320,3,4,4,1980000.0
6661,750,6,9,6,2880000.0
6662,184,1,1,1,827739.0
6664,366,4,5,5,1650000.0
6665,160,3,2,2,700000.0
6666,520,5,9,6,4800000.0
6667,450,5,6,5,2200000.0
6668,197,2,1,1,1600000.0
6669,573,5,6,8,2015000.0
6670,140,3,1,2,580000.0
6671,290,4,3,2,2200000.0
6672,120,2,2,1,880000.0
6673,127,3,2,2,880000.0
6674,381,3,3,3,1900000.0
6675,300,2,2,2,770000.0
6676,175,4,4,2,850000.0
6677,333,5,1,2,1400000.0
6678,226,3,3,4,670000.0
6679,800,4,5,12,8200000.0
6680,140,2,3,1,1915000.0
6681,947,4,5,10,9000000.0
6682,200,4,4,1,3405000.0
6683,133,2,4,3,1750000.0
6684,210,4,4,2,1190000.0
6685,680,4,6,4,4400000.0
6686,177,2,1,2,450000.0
6687,350,3,3,3,1850000.0
6688,260,3,4,2,2350000.0
6689,90,2,2,2,947000.0
6690,280,3,4,2,890000.0
6691,160,3,1,6,2400000.0
6693,256,3,5,2,1800000.0
6694,107,1,1,1,188682.0
6695,250,3,1,10,2500000.0
6696,290,3,1,3,2500000.0
6697,550,3,4,6,3598010.0
6698,150,3,3,4,750000.0
6699,220,3,5,6,950000.0
6700,260,4,6,3,2300000.0
6701,320,3,1,6,1200000.0
6702,917,3,6,11,9500000.0
6703,200,2,3,4,830000.0
6704,700,4,6,3,11000000.0
6705,520,4,6,6,7500000.0
6706,200,3,5,2,1600000.0
6707,400,4,6,5,7000000.0
6708,150,3,4,2,700000.0
6709,750,5,8,9,7500000.0
6710,250,3,4,6,2000000.0
6711,110,3,2,1,550000.0
6712,780,5,8,6,4800000.0
6714,150,3,4,2,1300000.0
6715,860,4,3,8,6000000.0
6716,265,3,3,2,990000.0
6717,680,4,6,20,11500000.0
6718,180,3,2,2,797900.0
6719,236,4,2,3,1450000.0
6720,260,3,3,3,1800000.0
6721,84,3,3,3,680000.0
6722,181,3,3,4,950000.0
6724,640,5,5,5,3500000.0
6725,170,4,4,2,2300000.0
6726,502,4,4,8,8900000.0
6727,90,3,2,2,398000.0
6728,314,3,4,4,1450000.0
6729,114,2,2,2,530000.0
6730,470,4,8,4,3300000.0
6731,259,3,2,2,1568000.0
6732,220,4,4,4,1600000.0
6733,106,2,2,1,650000.0
6734,261,3,2,2,5750000.0
6736,139,3,2,5,2800000.0
6737,270,3,5,5,1150000.0
6738,198,4,3,5,6300000.0
6739,340,5,7,4,2500000.0
6740,230,4,4,2,1100000.0
6741,900,4,4,4,4000000.0
6742,100,2,1,3,350000.0
6743,650,4,7,7,11000000.0
6744,1200,5,5,8,14000000.0
6745,445,3,4,8,4000000.0
6746,337,3,3,4,2200000.0
6747,331,3,3,4,850000.0
6748,120,2,2,2,650000.0
6749,143,3,3,3,1600000.0
6750,115,3,2,2,560000.0
6751,320,4,3,4,1380000.0
6752,89,2,1,1,525000.0
6753,144,2,3,2,800000.0
6754,178,2,3,2,750000.0
6755,210,3,5,2,1130000.0
6756,308,2,1,1,1100000.0
6757,216,3,4,5,1450000.0
6758,140,3,4,2,2290000.0
6759,388,3,7,8,4900000.0
6760,344,3,5,6,1915000.0
6761,1200,5,5,6,5900000.0
6762,840,4,6,8,5900000.0
6763,872,3,4,7,18000000.0
6764,224,3,5,2,1500000.0
6765,125,3,4,3,650000.0
6766,150,3,2,3,950000.0
6767,476,4,5,3,5200000.0
6768,390,4,4,5,4900000.0
6769,1317,4,5,7,25000000.0
6770,230,2,2,1,980000.0
6771,130,2,1,1,950000.0
6772,235,3,3,4,1600000.0
6773,547,4,4,4,3000000.0
6774,517,4,6,4,9500000.0
6775,230,3,4,8,845000.0
6776,120,3,3,2,1250000.0
6777,1895,5,8,10,25000000.0
6778,512,2,5,8,8100000.0
6779,60,2,2,2,450000.0
6780,190,3,4,4,780000.0
6781,238,5,6,2,2200000.0
6782,172,4,1,1,849000.0
6783,240,3,5,4,2300000.0
6784,223,3,2,3,640000.0
6785,300,4,4,2,2300000.0
6786,464,5,4,4,4000000.0
6787,420,4,4,2,3800000.0
6788,200,2,4,3,1100000.0
6789,670,5,4,7,15000000.0
6790,411,4,5,5,3500000.0
6791,160,3,5,2,1650000.0
6792,82,3,2,1,520000.0
6793,130,3,2,4,850000.0
6794,180,3,3,2,1200000.0
6795,400,4,1,4,1600000.0
6796,266,3,4,6,1400000.0
6798,97,2,3,2,385000.0
6799,220,3,3,6,420000.0
6800,168,3,4,4,960000.0
6802,143,4,1,5,2940000.0
6803,200,3,2,2,950000.0
6804,96,2,2,3,850000.0
6805,387,3,5,4,1800000.0
6806,300,3,4,3,1500000.0
6808,87,1,2,2,900000.0
6809,241,2,2,1,500000.0
6810,415,3,3,2,2950000.0
6811,1300,5,8,10,18900000.0
6812,545,4,5,3,8500000.0
6813,251,3,3,3,929000.0
6814,150,3,4,2,1990000.0
6815,150,3,3,2,995000.0
6816,790,5,9,9,6000000.0
6817,96,2,2,3,590000.0
6818,485,4,7,6,2700000.0
6819,900,3,3,5,13000000.0
6820,220,3,4,4,1280000.0
6821,100,3,1,2,530000.0
6822,182,3,4,2,590000.0
6823,210,4,4,3,1700000.0
6824,340,3,6,5,2500000.0
6825,200,3,5,4,5850000.0
6826,200,3,4,4,1060000.0
6828,205,3,1,1,900000.0
6830,366,4,5,5,1650000.0
6831,160,3,2,2,700000.0
6832,520,5,9,6,4800000.0
6833,450,5,6,5,2200000.0
6834,197,2,1,1,1600000.0
6835,573,5,6,8,2015000.0
6836,140,3,1,2,580000.0
6837,290,4,3,2,2200000.0
6838,120,2,2,1,880000.0
6839,127,3,2,2,880000.0
6840,130,2,4,1,950000.0
6841,381,3,3,3,1900000.0
6842,300,2,2,2,770000.0
6843,175,4,4,2,850000.0
6844,333,5,1,2,1400000.0
6845,226,3,3,4,670000.0
6846,800,4,5,12,8200000.0
6847,140,2,3,1,1915000.0
6848,947,4,5,10,9000000.0
6849,200,4,4,1,3405000.0
6850,133,2,4,3,1750000.0
6851,210,4,4,2,1190000.0
6852,240,3,4,3,1550000.0
6853,150,2,2,4,745000.0
6854,358,3,5,8,6450000.0
6855,96,2,1,2,470000.0
6856,486,3,1,1,1900000.0
6857,150,3,1,2,1250000.0
6858,90,2,1,1,349800.0
6859,177,3,2,2,690000.0
6860,600,4,7,4,12000000.0
6861,350,4,6,10,2300000.0
6862,77,3,4,2,599000.0
6863,828,1,1,3,841750.0
6864,70,2,1,1,495000.0
6865,230,3,4,8,845000.0
6866,120,3,3,2,1250000.0
6867,1895,5,8,10,25000000.0
6868,512,2,5,8,8100000.0
6869,60,2,2,2,450000.0
6870,190,3,4,4,780000.0
6871,238,5,6,2,2200000.0
6872,172,4,1,1,849000.0
6873,240,3,5,4,2300000.0
6874,223,3,2,3,640000.0
6875,300,4,4,2,2300000.0
6876,464,5,4,4,4000000.0
6877,420,4,4,2,3800000.0
6878,200,2,4,3,1100000.0
6879,670,5,4,7,15000000.0
6880,411,4,5,5,3500000.0
6881,160,3,5,2,1650000.0
6882,82,3,2,1,520000.0
6883,408,4,6,8,3300000.0
6884,700,4,7,15,2500000.0
6885,170,3,2,2,798000.0
6886,160,3,3,3,640000.0
6887,156,3,3,2,2200000.0
6888,647,5,2,5,3400000.0
6889,180,3,4,4,1950000.0
6890,700,5,5,10,3600000.0
6891,400,4,5,6,1790000.0
6892,184,3,4,3,1280000.0
6893,200,2,2,4,1200000.0
6894,850,4,6,8,8500000.0
6895,255,3,1,10,1900000.0
6896,397,4,6,5,2495000.0
6897,75,2,2,3,586000.0
6898,173,3,4,2,880000.0
6899,380,3,6,8,1200000.0
6900,1200,4,6,24,65000000.0
6901,35677,3,3,4,2550000.0
6902,400,4,6,3,4800000.0
6903,89,2,1,1,480000.0
6904,180,3,3,2,800000.0
6905,203,6,4,4,800000.0
6906,240,9,6,1,600000.0
6907,106,3,3,2,450000.0
6908,180,3,3,2,3000000.0
6909,200,3,2,3,1290000.0
6911,194,3,3,2,1150000.0
6912,135,2,2,4,400000.0
6913,120,2,1,1,700000.0
6914,100,2,1,1,420000.0
6915,432,4,2,10,2500000.0
6916,300,3,3,4,1600000.0
6917,170,3,3,3,920000.0
6918,180,3,2,4,1700000.0
6919,148,3,2,2,645000.0
6920,345,4,6,4,1700000.0
6921,151,3,2,3,2000000.0
6922,850,3,3,6,6000000.0
6923,270,3,3,4,1500000.0
6924,120,3,1,3,600000.0
6925,190,4,5,3,1300000.0
6926,2200,6,8,12,19000000.0
6927,133,3,5,2,1200000.0
6928,250,3,5,4,1100000.0
6929,650,4,3,4,1510000.0
6930,303,3,2,3,2000000.0
6931,100,3,3,2,690000.0
6932,271,3,2,3,1485000.0
6933,250,3,5,2,4560000.0
6934,390,4,4,4,1750000.0
6935,480,4,6,5,3000000.0
6937,152,5,5,4,839000.0
6938,450,3,4,3,3500000.0
6939,647,5,2,5,3400000.0
6940,100,2,2,6,550000.0
6941,90,2,2,1,670000.0
6942,180,3,2,10,3100000.0
6943,250,3,4,2,2690000.0
6944,747,4,5,8,6300000.0
6945,125,3,5,2,900000.0
6947,75,2,1,2,345000.0
6948,750,5,8,8,18000000.0
6949,166,2,3,1,940000.0
6950,260,4,3,3,1600000.0
6951,163,3,1,4,550000.0
6952,253,2,2,4,890000.0
6953,177,4,5,3,2915000.0
6954,816,5,8,8,4200000.0
6955,605,3,5,6,2900000.0
6956,140,2,3,2,1250000.0
6957,168,3,2,1,1600000.0
6958,558,4,6,4,4850000.0
6959,530,4,2,6,5000000.0
6960,200,3,4,6,5300000.0
6961,347,4,6,5,3400000.0
6962,110,3,3,2,750000.0
6963,223,3,3,2,1600000.0
6964,495,4,6,4,4300000.0
6965,345,3,3,3,2500000.0
6966,104,3,1,2,430000.0
6967,240,4,4,3,1535000.0
6968,133,3,2,2,850000.0
6969,436,4,5,4,5200000.0
6970,300,3,4,6,1080000.0
6971,110,2,3,2,485000.0
6972,399,4,3,4,4500000.0
6973,400,4,1,2,3500000.0
6974,200,3,3,2,1550000.0
6975,535,3,6,4,2980000.0
6976,350,4,6,6,3800000.0
6977,110,2,3,2,479900.0
6978,300,3,5,3,1480000.0
6979,210,3,4,2,950000.0
6980,65,3,2,2,395000.0
6981,390,4,5,5,5050000.0
6982,250,3,3,3,1700000.0
6983,600,5,6,10,12000000.0
6985,120,2,3,4,2000000.0
6986,126,2,2,3,379000.0
6987,141,2,1,1,945000.0
6988,440,2,3,8,640000.0
6989,300,4,6,6,1700000.0
6991,133,3,3,2,1070000.0
6992,125,2,1,2,570000.0
6994,166,2,3,2,2250000.0
6995,575,3,3,3,9000000.0
6996,358,3,5,8,6500000.0
6998,375,3,4,3,2600000.0
6999,390,4,1,5,5050000.0
7000,304,4,5,2,3900000.0
7001,708,5,6,10,4950000.0
7002,320,4,5,4,1300000.0
7003,200,4,5,2,1590000.0
7004,120,2,2,2,532000.0
7005,300,3,3,4,1085000.0
7006,240,3,4,8,1900000.0
7007,422,4,7,6,6800000.0
7008,750,4,4,5,2650000.0
7009,375,3,4,3,2600000.0
7010,390,4,1,5,5050000.0
7011,304,4,5,2,3900000.0
7012,700,5,7,4,9000000.0
7013,708,5,6,10,4950000.0
7014,320,4,5,4,1300000.0
7015,200,4,5,2,1590000.0
7016,120,2,2,2,532000.0
7017,300,3,3,4,1085000.0
7018,240,3,4,8,1900000.0
7019,422,4,7,6,6800000.0
7020,750,4,4,5,2650000.0
7021,597,4,6,8,3900000.0
7022,120,2,2,2,380000.0
7023,100,3,1,4,851000.0
7025,204,3,5,3,1800000.0
7026,952,3,5,10,22000000.0
7027,150,2,1,2,500000.0
7028,177,3,4,5,650000.0
7029,334,3,1,4,2800000.0
7030,309,3,5,2,2300000.0
7031,750,5,7,8,7800000.0
7033,499,4,5,3,9800000.0
7034,200,2,3,2,648000.0
7037,124,2,2,2,650000.0
7038,120,2,2,2,685000.0
7039,80,2,1,1,450000.0
7040,292,3,4,4,2200000.0
7041,118,3,4,2,775000.0
7042,260,2,3,5,4500000.0
7043,144,3,3,5,850000.0
7044,2200,6,9,15,19800000.0
7045,595,2,3,6,1100000.0
7046,68,2,1,1,315000.0
7047,207,3,1,3,980000.0
7049,294,4,6,5,5950000.0
7050,167,2,3,3,790000.0
7051,250,2,3,5,1200000.0
7052,60,1,1,2,270000.0
7053,385,3,6,4,1800000.0
7054,75,2,3,2,440000.0
7055,144,3,2,5,890000.0
7056,140,2,2,1,350000.0
7057,400,4,6,6,2550000.0
7058,308,4,4,7,1319500.0
7059,253,4,4,3,1298000.0
7060,130,2,2,1,900000.0
7061,303,2,6,6,990000.0
7062,203,2,2,2,1250000.0
7063,379,4,7,4,2100000.0
7064,260,3,2,5,1690000.0
7065,173,2,2,2,430000.0
7066,658,3,4,4,2300000.0
7067,237,2,1,5,650000.0
7068,1100,4,6,8,12800000.0
7069,150,2,1,1,370000.0
7070,136,2,1,1,405000.0
7071,615,4,6,6,3700000.0
7072,36,2,1,1,196000.0
7073,160,4,6,3,850000.0
7074,150,3,7,2,850000.0
7075,240,3,4,2,1700000.0
7076,196,2,4,2,2600000.0
7077,224,3,3,2,1500000.0
7078,120,2,3,1,800000.0
7079,150,3,3,2,700000.0
7080,165,1,1,1,700000.0
7081,128,3,1,2,730000.0
7083,736,5,3,12,4499000.0
7084,143,2,1,1,380000.0
7085,110,3,4,1,650000.0
7086,2500,3,7,12,12500000.0
7087,450,4,10,8,1340999.0
7088,650,5,7,8,5300000.0
7089,124,2,1,5,590000.0
7090,63,2,1,1,390000.0
7091,340,3,2,2,2660000.0
7092,195,2,3,4,596000.0
7093,300,7,3,2,1300000.0
7094,140,3,2,3,619000.0
7095,260,3,2,4,2400000.0
7097,220,4,2,1,645000.0
7098,950,4,7,11,15000000.0
7099,215,3,3,2,749000.0
7100,180,3,4,2,699000.0
7101,68,2,3,1,400000.0
7102,160,4,3,2,800000.0
7103,126,3,2,2,930000.0
7104,300,7,4,2,1170000.0
7105,276,3,1,6,1800000.0
7106,254,2,1,6,900000.0
7107,240,3,3,4,1450000.0
7108,760,4,7,4,15000000.0
7109,140,2,1,1,350000.0
7110,126,3,2,2,870000.0
7112,150,3,3,2,1780000.0
7114,94,1,1,1,200038.0
7115,720,3,3,6,5000000.0
7116,117,3,1,3,550000.0
7117,200,4,3,5,1060000.0
7118,468,4,5,4,5700000.0
7119,125,2,3,2,749000.0
7120,100,2,2,1,640000.0
7121,314,3,7,4,1450000.0
7122,944,6,7,6,8000000.0
7123,150,4,3,6,765000.0
7125,120,3,1,2,480000.0
7126,340,3,3,8,2300000.0
7127,98,3,2,2,640000.0
7129,659,5,5,8,4800000.0
7130,190,4,1,1,585000.0
7131,80,2,1,2,395000.0
7132,330,4,4,3,2490000.0
7133,330,3,5,2,1800000.0
7134,223,3,2,2,1700000.0
7136,70,1,1,2,953000.0
7137,147,2,1,2,650010.0
7138,240,3,3,3,1100000.0
7139,480,3,4,3,3300000.0
7140,536,3,7,5,5100000.0
7141,80,3,3,2,850000.0
7142,150,3,2,3,650000.0
7143,205,2,1,3,680000.0
7144,224,3,4,4,725000.0
7145,160,2,1,2,700000.0
7146,300,3,4,3,5250000.0
7147,378,4,3,4,2400000.0
7148,350,3,4,4,800000.0
7149,120,2,1,2,540000.0
7150,241,3,6,4,1540000.0
7151,346,3,5,4,3000000.0
7152,140,3,1,3,870000.0
7153,200,2,3,2,2900000.0
7154,280,3,6,4,1500000.0
7155,240,3,1,3,1500000.0
7156,80,2,1,2,426000.0
7157,482,4,5,6,2300000.0
7158,179,3,4,3,820000.0
7159,750,4,6,5,3100000.0
7160,450,4,5,4,2200000.0
7161,439,3,4,5,3180000.0
7162,398,4,5,3,5950000.0
7163,517,4,5,4,9500000.0
7164,109,3,2,2,1830000.0
7165,104,2,2,2,425000.0
7166,100,2,3,2,850000.0
7167,200,3,2,2,660000.0
7168,130,3,3,3,1100000.0
7170,233,3,2,1,1200000.0
7171,342,4,7,5,2600000.0
7172,212,3,3,3,1980000.0
7173,311,4,6,3,2200000.0
7174,300,3,3,2,1600000.0
7176,300,3,2,2,1600000.0
7177,246,4,4,3,2550000.0
7178,92,3,2,2,580000.0
7179,218,3,5,3,1150000.0
7181,175,3,6,3,1060000.0
7182,236,3,1,4,1150000.0
7183,286,3,5,2,2600000.0
7184,363,4,6,6,2120000.0
7185,483,4,5,3,3900000.0
7186,120,2,2,1,670000.0
7187,121,2,3,2,750000.0
7188,157,2,2,1,1250000.0
7189,750,4,8,8,3600000.0
7190,170,3,2,2,1280000.0
7191,145,3,2,2,579900.0
7192,563,4,6,4,2500000.0
7193,160,3,3,4,1099000.0
7194,140,3,3,2,1500000.0
